name,star,review,response,review 
CENTRE DE SANTE DENTAIRE CPAM COLMAR,1 star,,0,"They did not provide assistance, although we have insurance and know for sure that placing a crown on cement is covered by insurance. I only give one star because they refused with a smile."
CENTRE DE SANTE DENTAIRE CPAM COLMAR,5 stars,,0,
CENTRE DE SANTE DENTAIRE CPAM COLMAR,5 stars,,0,
CENTRE DE SANTE DENTAIRE CPAM COLMAR,4 stars,,0,
BASTIAN GUY,5 stars,,0,"Très bon dentiste, rien à redire. Il m'a rattrapé tout le chantier fait par un dentiste pas honnête. Vraiment je le recommande. Très à l'écoute et cabinet magnifique."
BASTIAN GUY,5 stars,,0,"Très bon dentiste, pédagogue qui explique aux enfants (et aussi aux grands) ce qu'il fait.
Secrétaire sympathique"
BASTIAN GUY,5 stars,,0,cabinet très accueillant . Dentiste très soigneux à l'écoute du patient . personnel sympa et agréable .
BASTIAN GUY,4 stars,,0,"Très bon dentiste, et très gentil et attentionné avec les enfants"
BASTIAN GUY,5 stars,,0,chirurgien dentiste très professionnel efficace et réactif  je le conseil
BASTIAN GUY,1 star,,0,Secrétaire mal polie. Agresse les clients au téléphone comme à l'accueil.
BASTIAN GUY,4 stars,,0,Très pro et très efficace et sympathique en plus.
BASTIAN GUY,5 stars,,0,dentiste sympathique et efficace
BASTIAN GUY,5 stars,,0,
BASTIAN GUY,1 star,,0,
BASTIAN GUY,5 stars,,0,
GARESSUS CLEMENT,5 stars,,1,"J ai été soigné pendant 7mois pour la pose d inlays le changement d’une couronne et l extraction d’ une molaire par le fr Garessus
Je le remercie pour ses compétences,sa gentillesse et sa disponibilité"
GARESSUS CLEMENT,5 stars,,0,"Très attentionné , disponible,  bien équipé  pour bien expliquer ses propositions de soins, j'y retournerais en confiance ."
GARESSUS CLEMENT,5 stars,,0,"Ma consultation ici s'est très  bien déroulée,  alors que j'ai toujours craint les rendez-vous dentiste. Je suis rassurée pour les prochains soins."
GARESSUS CLEMENT,5 stars,,0,Rdv rapidement  professionnel a l'écoute.
GARESSUS CLEMENT,1 star,,0,
GARESSUS CLEMENT,5 stars,,0,
GARESSUS CLEMENT,5 stars,,0,
CLAUSER GERARD,1 star,,0,"Ma mère mon frère et encore plein de personnes que je connais étais patient chez eux. Tu va pour une dent, le lendemain t'a une autre dents qui bouge !! Un conseil, n'y mettais pas les pieds !!!!"
CLAUSER GERARD,1 star,,0,"Très profiteur! Dès qu'il soigne une dent l'autre à côté commence a avoir des problm! Les couronnes posées bougent au bout d'un an et même les implants!!
À éviter !!"
CLAUSER GERARD,1 star,,0,C est vraiment dommage. Ce charlatan est drôlement bien entouré mais j ai la net impression Ue sa cache qq chose. J ai été suivi par clauser 10 ans de misères. Je vien de changé de cabinet et quand je vous dit charlatan je pèse et mesure mes propos.
CLAUSER GERARD,5 stars,,0,"Très bon dentiste, bonne prise en charge et très sérieux. Je recommande !"
CLAUSER GERARD,5 stars,,0,Je suis aller est il a tout biens fait je n'ai plus mal .
PEYROLADE ARNAUD,5 stars,,1,"Bien tôt j aurais mon rdv c est un orthodontiste qui m a été conseillé par un autre orthodontiste car initialement mon dentiste ne voulait pas poursuivre les soins sans avis d orthodontiste. Alors celui que nous avons vu nesavais pas nous aider . Du coup il nous a donné une autre adresse. Bon ça fait plusieurs mois que j attends, les soins orthodontiste ne sont pas urgent donc on a le temps . En général pour un bon médecin faut patienter.. à suivre"
PEYROLADE ARNAUD,1 star,,1,"Vraiment à éviter. On voit bien de la façon comment ils répondent aux commentaires , le niveau de ce dr et son équipe. Je devais faire orthodonties adultes, donc tout payer de ma poche. On avait convenu que je laisserais plusieurs chèque, qu’il déposera à la banque chaque mois. Pour commencé le traitement il m’a fait enlevé 2 dents. Le jour de la pose, il a exigé le payement au comptant d’une grosse partie de la somme totale. J’étais pas en mesure, alors il a tout simplement pas posé et ma dit de revenir quand j’aurai assez d’argent et ma laissé avec 2 dents (prémolaire devant) de moins visible…, j’ai mit plusieurs mois à trouver un autre orthodontiste.. un vrai galère!"
PEYROLADE ARNAUD,5 stars,,1,Je suis actuellement pour mon fils et j en suis très satisfaite dr peyrolade est très bien et Lucas est satisfait du résultat deja obtenu j y était moi-même étant jeune quand il y avait sont papa j ai gardé un très bon souvenir les secrétaires sont également très sympathiques
PEYROLADE ARNAUD,5 stars,,1,"Je me permet de faire un retour sur ce cabinet quelques années après la fin de mon traitement. À l'époque c'était déjà le Docteur Arnaud Peyrolade qui s'était occupé de moi, et qui avait su redonner vie à mon sourire d'adolescente. Et bien quelques années plus tard le travail est toujours impeccable et n'a pas bougé. Je le recommande depuis régulièrement autour de moi et encore très récemment, et les personnes ont toujours été satisfaites du résultat et du soin apportés à son travail! Et je garde aussi de bons souvenirs de l'accueil que j'y recevais ce qui n'est pas rien quand on est jeune. Alors simplement merci! 😊"
PEYROLADE ARNAUD,5 stars,,1,"Je tiens à donner ma contribution.
J'ai 36 ans et j'étais moi même client ici et j'ai de superbes dents !!!
Aujourd'hui c'est ma fille et le résultat en même pas 1 ans est remarquable.
Toujours le même personnelle depuis tant d'années avec une réelle expérience !!! je dois dire qui sont super pro et super sympa en plus.

Voilà un petit moment que je voulais donner mon expérience qui résume vraiment un qualité de travail depuis tant d'années.

Merci à toute l'équipe."
PEYROLADE ARNAUD,1 star,,1,J'attendais depuis 4 mois pour 1 rdv  pour 5 min de retard ont me fait passé pour je ne sais pas qui. Je suis désolé mais il faut être pareil avec tous le monde moi ont me dit je suis en retard  pour mon rdv de 15h30 mais à 15h40 il prend la dame qui vien après moi je comprend vraiment pas. Il sont pas les seul à Colmar !!!
PEYROLADE ARNAUD,5 stars,,1,"Étonnée de ces critiques, après il faut savoir qu'aujourd'hui c'est le fils et non le père qui pratique au cabinet, je trouve quand à moi l'équipe charmante et compétente secrétaire y compris."
PEYROLADE ARNAUD,5 stars,,1,De très très bon soins et de très belle dents après plus de 5 ans de traitement... bravo à vous je vous souhaite une très belle continuation... il faut poursuivre vos effort ...
PEYROLADE ARNAUD,1 star,,1,Vous méritez même pas une étoile secrétaire très très méchante j'ai annuler 2 fois un rendez-vous et je lui expliqué et j'ai demandé l'excuse  parce-que j'ai pas un moyen de transport et je travail dans l'hôtellerie et la restauration elle ma dit je prend pas les getns comme vous allé cherché ailleurs et elle a décroché
PEYROLADE ARNAUD,1 star,,1,"Ct vraiment 1 torture,j'avais 9à12 ans.au départ, g eu d cicatrices dû ô frottement,sans les pics ds la chair derrière avec les ""câbles""trop long,et pour finir 10dents de devant fissurées..sans la peur de me faire engueuler,et ct Philippe Peyrolade.ct 1torture, pas tous les mois,mais ac souvent,sans osé rien dire..intimidation d'enfants/pré ados.aujourd'hui,les fissures sont devenues jaunes/brunes.et c moi, la cause pour les autres..brosse pas ac,fume,etc..."
PEYROLADE ARNAUD,1 star,,1,"C très nul, la façon comment elle parle la secrétaire on dirait je demande la charité, c bon il faut arrêter de parler avec des clients comme ça , la gentillesse madame ou mademoiselle !!!!"
PEYROLADE ARNAUD,1 star,,1,suite a un problème de facturation il n'a pas voulu reprendre mon fils et meme refusé de lui retirer son appareil une honte
PEYROLADE ARNAUD,1 star,,1,"Même pas une étoile vous mériter, secrétaire horrible qui raccroche au nez des gens, qui parle mal et qui disent je vous rappelle pour un rdv pour ne pas être appelée"
PEYROLADE ARNAUD,5 stars,,0,Bonne équipe professionnelle et sympathique
PEYROLADE ARNAUD,3 stars,,0,
PEYROLADE ARNAUD,5 stars,,0,
PEYROLADE ARNAUD,5 stars,,0,
PEYROLADE ARNAUD,5 stars,,0,
PEYROLADE ARNAUD,4 stars,,0,
PEYROLADE ARNAUD,1 star,,0,
PEYROLADE ARNAUD,1 star,,0,
PEYROLADE ARNAUD,4 stars,,0,
PEYROLADE ARNAUD,4 stars,,0,
PEYROLADE ARNAUD,5 stars,,0,
PEYROLADE ARNAUD,1 star,,0,
PEYROLADE ARNAUD,5 stars,,0,
GALANI EMILIAN,1 star,,1,"Impossible de les joindre par téléphone, prise de rendez-vous par doctolib pour ce rendre compte après 1h de route qu'il est en vacances.
Bien content de ne pas mettre fait soigner par un dentiste qui ne pense pas ces patients."
GALANI EMILIAN,1 star,,0,"Très désagréable au téléphone , même pour une urgence elle ne vous prendra pas si vous n'êtes pas déjà venu et vous enverra balader de façon hautaine et sans comprendre qu'il est difficile de trouver un dentiste. Pas la peine de laisser un message, elle ne vous rapplera pas ..."
GALANI EMILIAN,5 stars,,0,Très bon dentiste .
GALANI EMILIAN,5 stars,,0,"Très gentil envers les personnes handicapées et Anxieuses, très pro. Merci beaucoup car nous avions eu une très mauvaise expérience sur St Paul d'Eyjeaux et avions dû attendre un an pour reprendre des soins dans de bonnes conditions ."
GALANI EMILIAN,5 stars,,0,"Très aimable, très professionnel, très consciencieux. Merci à ce dentiste qui m'a dépannée en vacances alors que j'avais très mal."
GALANI EMILIAN,5 stars,,0,Très bien
GALANI EMILIAN,5 stars,,0,"Très professionnel, à l'écoute."
GALANI EMILIAN,3 stars,,0,
STRAUSS PATRICIA,5 stars,,1,"Honnêtement je ne comprends pas les avis négatifs publiés ! Vous êtes payés pour les écrire?
En soins depuis octobre, aucune douleur pendant ou après les soins (extraction, inlays, couronnes et curtage). Dr Hutter, est douce, à l'écoute, vous explique tout! Et Fatna vous accueille comme si vous êtiez un membre du cabinet. Je les recommande à 4000%"
STRAUSS PATRICIA,5 stars,,1,Extractions dentaires et aucune douleur pendant l'opération.  Réalisations de prothèses de qualité et bien ajustées.
STRAUSS PATRICIA,1 star,,1,"Je ne recommande absolument pas!!  Le monsieur sur la photo c'est occupé de ma fille, non seulement il ne la pas soigné mais il nous a facturé 118 euros, elle a continué à souffrir malgré les anti inflammatoire! On est allé en urgence chez un autre dentiste qui a soigné ma fille efficacement et pour 24euros . Surtout n'y aller pas!!"
STRAUSS PATRICIA,1 star,,1,"Secrétariat d’une incompétence sans équivoque! Le rendez vous a été annulé à l’entrée du cabinet sous nos yeux en nous fermant la porte au nez en nous faisant croire que nous nous étions tromper de cabinet dentaire... bien entendu nous étions dans le bon! Ils sont ressortis en prétextant une erreur, donc ma compagne repart avec sa douleur sans soin grâce à cette super équipe......"
STRAUSS PATRICIA,1 star,,1,"A fuir !

Suite à de fortes douleurs dentaires j’ai appelé ce cabinet en urgence après avoir essuyé quelques refus d’autres cabinets. J’ai été ravie au départ lorsque la secrétaire m’a donné un rendez-vous dans la demi-heure qui suivait mon appel.
Alors..Que fut ma surprise lorsque je me suis rendu sur place et que la secrétaire a dit ne jamais avoir pris ce rendez-vous et que ça devait être une erreur car ils étaient fermés. Pourtant elle m’a bien confirmé que j’étais au bon endroit, j’ai rappelé et c’était bien le même numéro avec lequel j’avais communiqué avec la secrétaire à qui j’avais laissé mon nom, prénom, numéro de téléphone et adresse mail. Par ailleurs comment pourraient-ils être fermés alors qu’ils sont bien indiqués comme ouvert et que 30min avant j’ai eu un rendez-vous."
STRAUSS PATRICIA,1 star,,1,"Très mauvaise expérience.
Consultez les noms des gens qui sont allez chez le dentiste de garde aujourd'hui ,vous avez  refusez de voir votre patiente sachant que vous avez pratiquez un soin dentaire sur cette personne
un jour plus tard elle vous contacte  et vous explique qu elle a très mal à la dent soignée la veille ,vous lui avez dit prenez un calmant sinon allez voir un autre dentiste .
Je vous donne un indice une personne d origine étrangère qui a du mal avec le français ça vous dit quelque chose???
Priez pour que son cas ne s aggrave pas
elle est sous traitement antibiotique et n arrive plus à bouger la mâchoire"
STRAUSS PATRICIA,5 stars,,1,"Une dentiste de confiance ! Patient depuis plusieurs années, je suis particulièrement satisfait des soins réalisés. J'apprécie son sérieux, son calme, son écoute et surtout ses conseils sur les besoins de soins à réaliser ou non.
Je recommande donc sans hésiter !"
STRAUSS PATRICIA,5 stars,,1,1er rdv avec le docteur Célia Hutter. Contact très humain avec une grande efficacité professionnelle ! Une dentiste de confiance. Je recommande vivement !
STRAUSS PATRICIA,5 stars,,1,"Bonjour, le Dr Assayag est mon dentiste depuis plus de 20 ans.
J'ai eu de gros soucis avec mes dents et elle a tjs été très pro.
Tjs à mon écoute et des soins tjs au top.
Je ne comprends pas certains avis postés, ils devraient êtres supprimés.
J’espère compter sur vous encore longtemps docteur.
Merci"
STRAUSS PATRICIA,1 star,,1,À éviter absolument ! Me demande 315€ pour une gouttière que je n ai  jamais réclamé ! La plainte a été déposé au CP . Rdv au Tribunal ! Très mauvaises  notes sur Google.
STRAUSS PATRICIA,5 stars,,1,Très bon praticien! Aucune douleur après l’arrachage d’une dent de sagesse. Je recommande chaudement.
STRAUSS PATRICIA,5 stars,,1,Tres professionnel très satisfaite de mes soins et protheses 👍 …
STRAUSS PATRICIA,5 stars,,0,Très bien reçu. Dentiste très doux et explique se qu'il fait. Je le conseil.
STRAUSS PATRICIA,1 star,,0,Je déconseille fortement. Mauvaise expérience. Une série d'actes pour un mauvais résultat sur les dents et très coûteux. A éviter!!!!
STRAUSS PATRICIA,5 stars,,0,Pour mon fils de 10 ans : très gentille et très pédagogue avec lui. De bons conseils. Merci
STRAUSS PATRICIA,5 stars,,0,"Une dentiste au top, fait un travail remarquable, de très bon conseil très arrangeante je recommande absolument."
STRAUSS PATRICIA,5 stars,,0,Jeune dentiste sympathique et pro. Je reviendrai !
STRAUSS PATRICIA,5 stars,,0,A l'écoute et donne du bonne  conseille je conseille
STRAUSS PATRICIA,5 stars,,0,"Disponible, rapide, professionnelle, efficace"
STRAUSS PATRICIA,1 star,,0,"I'm very disappointed. Docktor Patricia Assayag treated me. I got protezes and they didn't fit me, now the protezes can't wear anything. And she said they fit me. I looked very bad with the protezes. First they didn't fit me, true nothing tight and looked like she had no teeth. and she just collected the money and didn't do anything.. hope that one day she won't have any more patients."
